373,116.327,39.847,万水方商业
374,116.325,39.847,首都经贸大学
375,116.32,39.848,万年花城
376,116.328,39.857,丰益桥南
377,116.333,39.862,丽泽金都
378,116.311,39.857,丰台站
379,116.314,39.857,丰桥路七号院
380,116.319,39.857,金丰园
381,116.307,39.862,丰台东大街
382,116.313,39.862,北京西国贸大酒店
383,116.306,39.866,盛兴嘉园
384,116.312,39.866,庄怡公园
385,116.319,39.867,丰益花园
386,116.331,39.867,晋南联合大厦
387,116.335,39.867,万泉公园
388,116.306,39.874,西局玉园
389,116.312,39.874,西局
390,116.319,39.875,丽泽桥
391,116.321,39.876,丽泽长途汽车站
392,116.336,39.872,金都苑
393,116.305,39.876,西局欣园
394,116.312,39.876,西局玉璞园
395,116.305,39.881,小井村
396,116.311,39.881,保利益丰社区党委
397,116.311,39.883,百合花园
398,116.315,39.883,益丰苑小区
399,116.32,39.883,首科大厦
400,116.328,39.883,红莲大厦
401,116.304,39.883,小井街
402,116.31,39.886,六里桥
403,116.315,39.888,银河大厦
404,116.32,39.889,太平桥西里
405,116.33,39.888,世纪茶贸中心
406,116.32,39.892,六里桥东
407,116.304,39.896,澐澐国际
408,116.315,39.896,内江大厦
409,116.323,39.896,莲花池公园
410,116.336,39.896,湾子
411,116.342,39.899,西提红山
412,116.347,39.9,久居名园
413,116.346,39.902,小马厂西里
414,116.336,39.902,汇融大厦
415,116.304,39.906,金家村桥
416,116.315,39.906,羊坊店
417,116.323,39.906,北京世纪坛医院
418,116.329,39.906,光耀东方广场
419,116.338,39.906,天佑大厦
420,116.346,39.906,中国人民公安大学
421,116.304,39.911,工信部
422,116.315,39.91,公主坟
423,116.323,39.91,京西大厦
424,116.329,39.91,羊坊店
425,116.328,39.913,军事博物馆
426,116.339,39.913,木樨地
427,116.347,39.912,首都博物馆
428,116.347,39.917,财政部
429,116.347,39.922,恒华国际商务中心
430,116.338,39.922,钓鱼台宾馆
431,116.328,39.922,玉渊潭公园
432,116.32,39.922,八一湖桥
433,116.315,39.922,颐源居
434,116.304,39.923,翠微嘉园
435,116.304,39.927,空军总医院
436,116.314,39.927,中塔公园
437,116.315,39.927,外汇局
438,116.32,39.927,望海楼
439,116.328,39.927,钓鱼台七号院
440,116.338,39.927,甘家口
441,116.347,39.927,物资大院
442,116.304,39.931,西钓鱼台
443,116.314,39.931,核工业设计院
444,116.32,39.931,光耀东方中心
445,116.328,39.931,北京工商大学东校区
446,116.338,39.931,甘家口小区
447,116.347,39.931,北露园
448,116.347,39.936,车公庄西
449,116.337,39.936,海淀区艺术学院
450,116.327,39.935,中国劳动关系学院
451,116.32,39.934,海淀区实验小学
452,116.314,39.938,花园桥
453,116.32,39.937,中国咨询大厦
454,116.327,39.937,花园村社区
455,116.336,39.937,建设部大院
456,116.346,39.939,车公庄中里
457,116.27,39.968,中能大厦
458,116.268,39.965,null
459,116.271,39.965,null
460,116.277,39.965,东冉家园
461,116.283,39.965,金夕园
462,116.286,39.961,远大园
463,116.278,39.96,海淀招商大厦
464,116.27,39.96,null
465,116.27,39.955,天一高尔夫俱乐部
466,116.278,39.956,骊城
467,116.278,39.958,骊城常青园
468,116.288,39.958,世纪金源大饭店
469,116.288,39.957,曙光村
470,116.293,39.958,远大园
471,116.281,39.971,云航大厦
472,116.278,39.973,布丁酒店
473,116.29,39.973,晴雪园
474,116.291,39.967,时雨园
475,116.295,39.973,火器营
476,116.294,39.984,昆玉大厦
477,116.299,39.984,null
478,116.3,39.981,null
479,116.3,39.978,null
480,116.3,39.974,巴沟山水园
481,116.301,39.971,长春健身园
482,116.301,39.969,康桥水郡
483,116.301,39.967,万柳公寓
484,116.302,39.984,万柳高尔夫俱乐部
485,116.302,39.981,巴沟
486,116.302,39.978,万城华府
487,116.303,39.974,万柳派顿大厦
488,116.305,39.974,京江阳光写字楼
489,116.305,39.978,万泉新新家园
490,116.305,39.981,null
491,116.305,39.984,null
492,116.31,39.984,长远天地大厦
493,116.31,39.981,艾瑟顿商业广场
494,116.311,39.98,物资楼
495,116.31,39.977,海淀区妇幼保健院
496,116.311,39.975,万泉商务花园
497,116.312,39.972,小南庄
498,116.313,39.971,紫金庄园
499,116.319,39.971,友谊社区
500,116.319,39.975,中国人民大学
501,116.319,39.98,中国人民大学西北门
502,116.319,39.984,中关村大厦
503,116.327,39.985,中关村
504,116.327,39.98,和盛大厦
505,116.327,39.977,null
506,116.327,39.975,小泥湾社区
507,116.328,39.969,银海大厦
508,116.333,39.969,null
509,116.332,39.975,双榆树
510,116.33,39.975,双榆树西里
511,116.347,39.985,知春路
512,116.348,39.98,北京广播电视大学
513,116.348,39.975,大钟寺
514,116.359,39.975,蓟门里
515,116.359,39.98,西土城
516,116.359,39.986,北京航空航天大学
517,116.363,39.986,电信研究院
518,116.363,39.981,北影小区
519,116.364,39.975,荣宁府
520,116.372,39.986,北京大学第三医院
521,116.374,39.981,中国新时代大厦
522,116.375,39.975,远望楼
523,116.375,39.971,北师大北门
524,116.381,39.987,花园里社区
525,116.381,39.981,月季园
526,116.382,39.975,泰斯特大厦
527,116.382,39.971,双秀公园
528,116.388,39.972,null
529,116.388,39.976,玫瑰园
530,116.387,39.981,马甸公园
531,116.388,39.981,元辰鑫大厦
532,116.387,39.987,健翔大厦
533,116.395,39.987,中华民族园
534,116.401,39.987,null
535,116.401,39.982,北土城
536,116.401,39.976,安华桥北
537,116.401,39.974,安华桥南
538,116.411,39.974,安贞
539,116.411,39.976,涌溪公园
540,116.411,39.982,元大都遗址
541,116.404,39.982,null
542,116.411,39.987,中国体育博物馆
543,116.407,39.987,奥体中心足球场
544,116.418,39.988,小关
545,116.418,39.982,国典华园
546,116.418,39.976,胜古南里
547,116.418,39.974,null
548,116.431,39.988,对外经贸大学
549,116.436,39.988,null
550,116.433,39.982,中日友好医院
551,116.429,39.975,和平东桥
552,116.449,39.979,太阳宫
553,116.445,39.976,null
554,116.438,39.967,廉政文化广场
555,116.454,39.963,null
556,116.457,39.974,际村
557,116.463,39.97,凤凰新天地
558,116.468,39.967,三元桥
559,116.46,39.959,三源里
560,116.462,39.95,乾坤大厦
561,116.465,39.951,利比亚大使馆
562,116.481,39.957,二十一世纪大厦
563,116.447,39.967,国展
564,116.484,39.953,朝阳公园
565,116.484,39.944,null
566,116.484,39.939,丽水嘉园
